Orthogroup	OWEFU	XENTR
OG0000084	OFUSG19342.1.p1, OFUSG06244.1.p1, OFUSG18832.1.p1	XENTR08804, XENTR16312, XENTR13487
OG0000084	OFUSG10136.1.p1	XENTR05567, XENTR06450
OG0000085	OFUSG23228.1.p1, OFUSG17240.1.p1	XENTR01729, XENTR03138
OG0000085	OFUSG24119.1.p1	XENTR04052, XENTR12507
OG0000085	OFUSG04918.1.p1	XENTR15005
OG0000085	OFUSG15502.1.p1	XENTR00809
OG0000085	OFUSG00479.1.p1	XENTR12352, XENTR12351
OG0000087	OFUSG13953.1.p1, OFUSG13950.1.p1, OFUSG13949.1.p1	XENTR17246
OG0000087	OFUSG12025.1.p1	XENTR13447, XENTR13446
OG0000087	OFUSG00692.1.p1	XENTR07023
OG0000087	OFUSG04733.1.p1, OFUSG16016.1.p1	XENTR10385
OG0000087	OFUSG06740.2.p1, OFUSG06740.1.p1	XENTR06016
OG0000087	OFUSG18253.1.p1	XENTR00988
OG0000087	OFUSG19306.1.p1, OFUSG19306.2.p1	XENTR18799
OG0000087	OFUSG19309.2.p1, OFUSG19309.1.p1	XENTR00376
OG0000088	OFUSG20048.1.p1, OFUSG23490.1.p1, OFUSG08607.1.p1, OFUSG26461.1.p1, OFUSG13369.1.p1, OFUSG19453.1.p1, OFUSG13367.1.p1, OFUSG13344.1.p1, OFUSG13368.1.p1, OFUSG16490.1.p1, OFUSG13107.1.p1, OFUSG01471.1.p1, OFUSG04058.1.p1, OFUSG21839.1.p1, OFUSG21838.1.p1, OFUSG14789.1.p1, OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1	XENTR13149, XENTR04460, XENTR16769, XENTR11326, XENTR09069, XENTR10979, XENTR05948, XENTR02110
OG0000089	OFUSG00843.1.p1, OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1	XENTR04109
OG0000090	OFUSG07976.1.p1	XENTR11768
OG0000090	OFUSG08207.1.p1	XENTR06545
OG0000091	OFUSG07948.1.p1, OFUSG12748.1.p1	XENTR08624
OG0000093	OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1, OFUSG01092.1.p1	XENTR11592, XENTR02843, XENTR08380
OG0000094	OFUSG06104.1.p1	XENTR15146
OG0000094	OFUSG06106.3.p1, OFUSG06106.2.p1, OFUSG06106.1.p1	XENTR18157
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	XENTR09915, XENTR14788, XENTR17591
OG0000096	OFUSG14354.1.p1	XENTR02028, XENTR07076, XENTR03113
OG0000096	OFUSG06591.1.p1	XENTR02339, XENTR11518
OG0000096	OFUSG12705.1.p1	XENTR01880
OG0000096	OFUSG09090.1.p1	XENTR18613
OG0000096	OFUSG08225.1.p1	XENTR18353, XENTR11491, XENTR07413, XENTR11633
OG0000096	OFUSG00268.1.p1	XENTR16018, XENTR14119
OG0000097	OFUSG10436.1.p1	XENTR04701, XENTR00449, XENTR04699, XENTR04698, XENTR04700
OG0000098	OFUSG19724.1.p1, OFUSG12695.1.p1	XENTR05433, XENTR18578, XENTR17176
OG0000099	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1	XENTR05643, XENTR00672, XENTR05782, XENTR15897, XENTR15898
OG0000099	OFUSG00228.1.p1	XENTR08245, XENTR06050
OG0000099	OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1	XENTR16324, XENTR11719, XENTR12540
OG0000099	OFUSG11416.1.p1	XENTR08433
OG0000101	OFUSG26221.1.p1	XENTR09885, XENTR05951
OG0000101	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1	XENTR08772, XENTR05240, XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423, XENTR08771
OG0000102	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1	XENTR10759, XENTR05530
OG0000102	OFUSG07220.1.p1	XENTR17165, XENTR06155
OG0000103	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1	XENTR12408, XENTR09108, XENTR09106, XENTR06370, XENTR18537, XENTR03858, XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406, XENTR01493
OG0000103	OFUSG10643.2.p1, OFUSG10643.1.p1	XENTR11203, XENTR09120, XENTR09119, XENTR01361, XENTR05614
OG0000104	OFUSG23222.1.p1, OFUSG23223.1.p1	XENTR05699, XENTR11871
OG0000104	OFUSG17041.2.p1, OFUSG17041.1.p1	XENTR03188, XENTR10251
OG0000104	OFUSG09600.1.p1, OFUSG17170.1.p1	XENTR11872, XENTR05698
OG0000104	OFUSG09069.1.p1	XENTR07142
OG0000104	OFUSG06025.1.p1	XENTR02594, XENTR10789, XENTR16122
OG0000106	OFUSG20665.1.p1, OFUSG20644.1.p1	XENTR16525, XENTR07760, XENTR12554, XENTR12553, XENTR12551, XENTR12552, XENTR12555
OG0000106	OFUSG20761.2.p1, OFUSG20761.1.p1	XENTR07802
OG0000106	OFUSG15466.1.p1, OFUSG15467.1.p1	XENTR00833, XENTR04047, XENTR14694
OG0000106	OFUSG20218.1.p1, OFUSG20218.2.p1, OFUSG24132.1.p1, OFUSG24131.1.p1, OFUSG24131.2.p1, OFUSG24130.1.p1, OFUSG24130.2.p1, OFUSG05307.1.p1, OFUSG24133.1.p1, OFUSG24133.2.p1, OFUSG15090.1.p1, OFUSG15395.1.p1, OFUSG15393.1.p1, OFUSG05895.1.p1	XENTR05910, XENTR12158, XENTR05297
OG0000107	OFUSG26967.1.p1	XENTR16492
OG0000110	OFUSG16688.1.p1, OFUSG00551.1.p1, OFUSG00553.1.p2, OFUSG08856.1.p1, OFUSG08857.1.p1, OFUSG05171.1.p1, OFUSG22992.1.p1, OFUSG02493.1.p1, OFUSG11515.1.p1, OFUSG11410.3.p1, OFUSG11410.4.p1, OFUSG11410.1.p1, OFUSG11410.2.p1, OFUSG11514.1.p1, OFUSG11512.1.p1, OFUSG11513.1.p1	XENTR04384, XENTR09458
OG0000111	OFUSG18504.1.p1	XENTR01487, XENTR04814, XENTR07587, XENTR06674, XENTR09084, XENTR13395, XENTR18141, XENTR04629, XENTR12868, XENTR04110, XENTR04628, XENTR18140
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1	XENTR00307
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	XENTR08858, XENTR12456, XENTR00845, XENTR00844, XENTR00843, XENTR01175, XENTR08055
OG0000115	OFUSG05131.1.p1	XENTR10985
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	XENTR05393, XENTR05242, XENTR06871
OG0000119	OFUSG00836.1.p1, OFUSG12269.1.p1, OFUSG14939.1.p1	XENTR00115, XENTR07107, XENTR12433, XENTR15934, XENTR15933
OG0000119	OFUSG16287.1.p1	XENTR01125, XENTR14071
OG0000121	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1	XENTR04902, XENTR18080
OG0000121	OFUSG04235.1.p1	XENTR08396, XENTR08397
OG0000122	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1	XENTR06907, XENTR17281
OG0000122	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1	XENTR02708, XENTR14715, XENTR10342, XENTR01730, XENTR03137, XENTR03802
OG0000123	OFUSG18979.1.p1, OFUSG19108.1.p1, OFUSG16538.1.p1, OFUSG16538.2.p1, OFUSG22263.1.p1, OFUSG08573.1.p1, OFUSG10775.1.p1	XENTR06889, XENTR13577
OG0000123	OFUSG01300.1.p1	XENTR10906
OG0000124	OFUSG13980.1.p1	XENTR05926
OG0000124	OFUSG17860.1.p1	XENTR10247, XENTR00962, XENTR04813
OG0000124	OFUSG17649.1.p1	XENTR09248, XENTR09249
OG0000125	OFUSG04413.1.p1	XENTR14097, XENTR01739
OG0000125	OFUSG16535.1.p1	XENTR01735, XENTR14091, XENTR08560
OG0000125	OFUSG16070.1.p1, OFUSG16070.2.p1	XENTR01738, XENTR14098
OG0000125	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1	XENTR05425
OG0000125	OFUSG19378.2.p1, OFUSG19378.1.p1, OFUSG19378.5.p1, OFUSG19378.3.p1, OFUSG19378.4.p1	XENTR08956, XENTR07410
OG0000126	OFUSG02680.1.p1	XENTR03459, XENTR13788, XENTR00416
OG0000126	OFUSG13809.1.p1	XENTR02718, XENTR02062, XENTR09023
OG0000126	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1	XENTR14632, XENTR03466
OG0000126	OFUSG08618.1.p1, OFUSG07602.1.p1	XENTR05061, XENTR11942, XENTR13975, XENTR08532
OG0000127	OFUSG13933.1.p1	XENTR02720, XENTR03441, XENTR09025
OG0000127	OFUSG14194.1.p1	XENTR10923, XENTR12718
OG0000127	OFUSG17604.1.p1	XENTR03639, XENTR18292, XENTR04635, XENTR04636, XENTR18893
OG0000127	OFUSG10843.1.p1	XENTR01486, XENTR04784, XENTR07585
OG0000128	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1	XENTR08486, XENTR08487
OG0000129	OFUSG15026.1.p1	XENTR14286
OG0000129	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1, OFUSG12519.1.p1	XENTR13439, XENTR09476, XENTR13435, XENTR13438, XENTR13437, XENTR12648, XENTR00152, XENTR06673
OG0000129	OFUSG05207.1.p1, OFUSG18497.1.p1	XENTR11866, XENTR11868, XENTR11869
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	XENTR14278, XENTR11921, XENTR18992, XENTR15519
OG0000130	OFUSG22486.1.p1, OFUSG16370.1.p1	XENTR03572
OG0000130	OFUSG02046.1.p1, OFUSG03470.1.p1, OFUSG11271.1.p1, OFUSG14886.1.p1	XENTR09287, XENTR09286, XENTR18945, XENTR04945, XENTR12880, XENTR09655, XENTR07979, XENTR07151, XENTR03234, XENTR02051
OG0000130	OFUSG10726.1.p1, OFUSG10369.1.p1, OFUSG10580.1.p1, OFUSG05075.1.p1	XENTR08843, XENTR10120
OG0000131	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1	XENTR10944
OG0000131	OFUSG21951.1.p1	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254, XENTR03272
OG0000132	OFUSG10605.1.p1	XENTR04795
OG0000137	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1	XENTR10738, XENTR07993, XENTR07994
OG0000137	OFUSG11144.1.p1, OFUSG11145.1.p1, OFUSG11143.1.p1, OFUSG21640.1.p1	XENTR04900
OG0000137	OFUSG06514.1.p1, OFUSG06514.2.p1	XENTR11062, XENTR17418
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	XENTR10667
OG0000139	OFUSG12327.1.p1	XENTR06324
OG0000140	OFUSG04649.1.p1, OFUSG24390.1.p1	XENTR17095
OG0000140	OFUSG04077.1.p1	XENTR07666, XENTR07665, XENTR08332, XENTR14015, XENTR14016, XENTR07655, XENTR08331, XENTR14014, XENTR14012, XENTR07664, XENTR07661, XENTR07660, XENTR01360, XENTR07654, XENTR07659, XENTR16593, XENTR17086, XENTR14627, XENTR14631, XENTR14629, XENTR17001, XENTR18014, XENTR07667, XENTR14010, XENTR14008, XENTR07656, XENTR00385, XENTR18191, XENTR11484
OG0000142	OFUSG05117.1.p1	XENTR14526, XENTR15206, XENTR12932
OG0000145	OFUSG11889.1.p1	XENTR16742, XENTR16672, XENTR16671
OG0000147	OFUSG17282.1.p1	XENTR03268, XENTR13018
OG0000147	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1	XENTR02156, XENTR12287
OG0000147	OFUSG26238.1.p1	XENTR01301, XENTR12003
OG0000147	OFUSG25122.1.p1	XENTR00602
OG0000147	OFUSG25011.1.p1, OFUSG25011.2.p1	XENTR15311
OG0000148	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1	XENTR10464, XENTR17112, XENTR02369, XENTR07951
OG0000148	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1	XENTR11222, XENTR06966, XENTR07952, XENTR02368
OG0000149	OFUSG16120.1.p1	XENTR03422, XENTR03423
OG0000149	OFUSG05240.1.p1, OFUSG20670.1.p1, OFUSG20485.1.p1, OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1	XENTR01442, XENTR00579
OG0000149	OFUSG10155.1.p1, OFUSG06135.1.p1, OFUSG10728.1.p1	XENTR04855
OG0000151	OFUSG13722.2.p1, OFUSG13722.4.p1, OFUSG13722.3.p1, OFUSG13722.5.p1, OFUSG13722.1.p1	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142
OG0000151	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1	XENTR06824, XENTR00446, XENTR00447, XENTR18335
OG0000154	OFUSG01698.1.p1	XENTR11406, XENTR12586
OG0000155	OFUSG12605.1.p1, OFUSG12605.2.p1	XENTR18176
OG0000155	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1	XENTR13673, XENTR05745, XENTR13672
OG0000157	OFUSG20854.1.p1	XENTR09559
OG0000158	OFUSG13412.1.p1, OFUSG13412.2.p1	XENTR17930, XENTR04115, XENTR04631
OG0000159	OFUSG13119.1.p1, OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1	XENTR09320, XENTR09321
OG0000159	OFUSG00459.1.p1	XENTR09386
OG0000159	OFUSG26624.1.p1	XENTR07751
OG0000160	OFUSG13799.1.p1	XENTR02472
OG0000160	OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1	XENTR00861, XENTR00862
OG0000162	OFUSG09858.1.p1, OFUSG09858.2.p1	XENTR19069
OG0000162	OFUSG21423.3.p1, OFUSG21423.2.p1, OFUSG21423.1.p1	XENTR12697, XENTR12696, XENTR08764, XENTR03804, XENTR01873, XENTR02753
OG0000164	OFUSG21051.1.p1, OFUSG26159.1.p1	XENTR17370
OG0000164	OFUSG09588.1.p1	XENTR03117, XENTR11443, XENTR03405, XENTR11930
OG0000165	OFUSG02166.1.p1, OFUSG02165.1.p1	XENTR15301, XENTR13043
OG0000166	OFUSG26690.1.p1	XENTR01839
OG0000167	OFUSG23708.1.p1, OFUSG23708.2.p1	XENTR11177
OG0000168	OFUSG23600.1.p1	XENTR04725
OG0000168	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1	XENTR00625, XENTR02065
OG0000169	OFUSG11692.1.p1, OFUSG11690.1.p1, OFUSG11687.1.p1, OFUSG11687.2.p1, OFUSG22051.1.p1, OFUSG22051.2.p1, OFUSG22050.1.p1, OFUSG22052.1.p1, OFUSG04494.1.p1, OFUSG11694.1.p1, OFUSG04502.1.p1, OFUSG04496.1.p1, OFUSG04500.1.p1	XENTR07575, XENTR17682, XENTR17683, XENTR17684, XENTR17885
OG0000171	OFUSG15615.1.p1	XENTR12901
OG0000171	OFUSG12255.1.p1, OFUSG02510.1.p1, OFUSG00918.1.p1, OFUSG24189.1.p1	XENTR11514
OG0000171	OFUSG10183.1.p1	XENTR05662
OG0000172	OFUSG22008.1.p1, OFUSG21979.1.p1, OFUSG21992.1.p1	XENTR05272
OG0000172	OFUSG04842.1.p1	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551
OG0000173	OFUSG23457.1.p1, OFUSG23457.2.p1	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902
OG0000174	OFUSG23398.1.p1, OFUSG23396.1.p1	XENTR18562, XENTR12376
OG0000174	OFUSG08038.1.p1	XENTR02208, XENTR05576
OG0000174	OFUSG17472.1.p1	XENTR05232
OG0000175	OFUSG13162.2.p1, OFUSG13162.1.p1	XENTR08289, XENTR15844
OG0000175	OFUSG17209.1.p1	XENTR04649
OG0000175	OFUSG17416.1.p1	XENTR10033
OG0000179	OFUSG10862.2.p1, OFUSG10862.1.p1	XENTR01942
OG0000179	OFUSG09587.1.p1	XENTR00560, XENTR12119
OG0000180	OFUSG21383.1.p1, OFUSG20979.1.p1, OFUSG21382.2.p1, OFUSG21382.1.p1	XENTR01179
OG0000180	OFUSG17288.1.p1	XENTR00269
OG0000180	OFUSG21395.2.p1, OFUSG21395.1.p1	XENTR14458, XENTR09734, XENTR04382, XENTR05909
OG0000181	OFUSG16146.1.p1	XENTR06217, XENTR12611, XENTR02755
OG0000181	OFUSG05616.1.p1	XENTR06005
OG0000181	OFUSG21931.1.p1	XENTR17190, XENTR17189, XENTR03816
OG0000181	OFUSG26101.1.p1	XENTR09033, XENTR12669
OG0000183	OFUSG11627.1.p1, OFUSG11627.2.p1	XENTR02086, XENTR13524, XENTR16217
OG0000183	OFUSG08563.2.p1, OFUSG08563.1.p1	XENTR02643
OG0000183	OFUSG09522.1.p1	XENTR02630
OG0000184	OFUSG15487.1.p1, OFUSG21878.1.p1, OFUSG08044.1.p1, OFUSG14499.1.p1	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	OFUSG16625.1.p1	XENTR06208, XENTR17890
OG0000185	OFUSG16481.1.p1	XENTR03388
OG0000185	OFUSG05213.1.p1	XENTR09757, XENTR04609
OG0000185	OFUSG17591.4.p1, OFUSG17591.1.p1, OFUSG17591.5.p1, OFUSG17591.3.p1, OFUSG17591.2.p1	XENTR12734
OG0000186	OFUSG21934.1.p1, OFUSG21934.2.p1, OFUSG21934.3.p1, OFUSG21937.1.p1	XENTR03039
OG0000188	OFUSG15781.1.p1	XENTR00085
OG0000188	OFUSG03011.1.p1	XENTR08613
OG0000188	OFUSG18212.1.p1	XENTR02204, XENTR07576, XENTR05663
OG0000188	OFUSG10551.1.p1	XENTR09997, XENTR04456
OG0000191	OFUSG26600.1.p1	XENTR10870, XENTR05167, XENTR13007
OG0000192	OFUSG10808.1.p1	XENTR01061
OG0000192	OFUSG12780.1.p1	XENTR03994, XENTR04308
OG0000192	OFUSG25720.1.p1	XENTR16408
OG0000192	OFUSG10409.1.p1, OFUSG02450.1.p1	XENTR01771
OG0000194	OFUSG13910.1.p1, OFUSG20742.1.p1	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000195	OFUSG14819.1.p1	XENTR11322, XENTR09909, XENTR17326
OG0000195	OFUSG17223.1.p1	XENTR19159
OG0000197	OFUSG23747.1.p1, OFUSG02988.1.p1, OFUSG15559.1.p1, OFUSG14607.2.p1, OFUSG14607.1.p1, OFUSG25988.2.p1, OFUSG25988.1.p1	XENTR05307, XENTR15908
OG0000197	OFUSG24608.1.p1, OFUSG26953.1.p1, OFUSG22739.1.p1	XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201
OG0000200	OFUSG12953.2.p1, OFUSG12953.1.p1, OFUSG25800.1.p1, OFUSG11985.1.p1, OFUSG21631.1.p1	XENTR04983, XENTR04984, XENTR04982, XENTR08174, XENTR08175
OG0000200	OFUSG26564.3.p1, OFUSG26564.2.p1, OFUSG26564.1.p1, OFUSG02405.1.p1, OFUSG10404.2.p1, OFUSG10404.1.p1, OFUSG05208.1.p1, OFUSG06413.1.p1, OFUSG22253.1.p1, OFUSG26185.1.p1, OFUSG26678.1.p1, OFUSG21630.1.p1	XENTR00252
OG0000201	OFUSG15046.2.p1, OFUSG15046.1.p1	XENTR04564
OG0000201	OFUSG15403.1.p1	XENTR12187, XENTR00868
OG0000202	OFUSG09363.1.p1	XENTR06926, XENTR12390, XENTR08208
OG0000202	OFUSG06911.1.p1	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	OFUSG18348.1.p1	XENTR04908
OG0000203	OFUSG23539.1.p1, OFUSG23539.2.p1	XENTR08192, XENTR07634
OG0000203	OFUSG17594.1.p1, OFUSG17593.1.p1	XENTR09015, XENTR08065
OG0000203	OFUSG13145.1.p1	XENTR17118, XENTR17119, XENTR04083, XENTR08430, XENTR04082, XENTR08431, XENTR04088
OG0000204	OFUSG00289.1.p1	XENTR01607, XENTR04482
OG0000204	OFUSG00295.4.p1, OFUSG00295.3.p1, OFUSG00295.2.p1, OFUSG00295.1.p1	XENTR04113, XENTR02352
OG0000205	OFUSG12227.4.p1, OFUSG12227.3.p1, OFUSG12227.2.p1, OFUSG12227.1.p1	XENTR12959, XENTR05519
OG0000205	OFUSG16771.1.p1	XENTR16886, XENTR01752, XENTR14923
OG0000205	OFUSG16770.1.p1, OFUSG16770.2.p1, OFUSG03924.1.p1	XENTR18445, XENTR10749, XENTR03131
OG0000206	OFUSG11384.1.p1	XENTR10501, XENTR13106, XENTR12355
OG0000207	OFUSG04111.3.p1, OFUSG04111.1.p1, OFUSG04111.2.p1, OFUSG04111.4.p1, OFUSG22441.1.p1, OFUSG01125.1.p1, OFUSG00716.2.p1, OFUSG00716.1.p1, OFUSG00716.3.p1	XENTR04496, XENTR02974, XENTR04340, XENTR04341, XENTR00010, XENTR10649, XENTR07893, XENTR15259, XENTR07892
OG0000208	OFUSG05257.1.p1, OFUSG15720.2.p1, OFUSG15720.1.p1, OFUSG15720.3.p1, OFUSG10265.1.p1, OFUSG15667.1.p1, OFUSG22350.1.p1, OFUSG01785.1.p1, OFUSG01785.2.p1, OFUSG24045.1.p1, OFUSG24046.2.p1, OFUSG24046.1.p1	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	OFUSG23545.1.p1	XENTR12375
OG0000210	OFUSG17402.1.p1	XENTR19252
OG0000210	OFUSG24707.1.p1	XENTR04415
OG0000211	OFUSG09374.1.p1	XENTR02626
OG0000211	OFUSG12452.1.p1	XENTR00605
OG0000211	OFUSG19871.1.p1	XENTR03419
OG0000211	OFUSG20005.1.p1	XENTR15376, XENTR01456
OG0000213	OFUSG00648.1.p1, OFUSG00647.1.p1	XENTR03518, XENTR08248
OG0000214	OFUSG11928.1.p1	XENTR12264
OG0000215	OFUSG00386.1.p1, OFUSG00387.1.p1, OFUSG07610.1.p1, OFUSG01799.2.p1, OFUSG01799.1.p1, OFUSG01795.1.p1, OFUSG14447.2.p1, OFUSG14447.1.p1, OFUSG21188.1.p1, OFUSG18243.1.p1, OFUSG15829.1.p1	XENTR01627, XENTR06477
OG0000215	OFUSG26124.2.p1, OFUSG26124.1.p1, OFUSG26122.1.p1, OFUSG26123.1.p1	XENTR04188
OG0000218	OFUSG07139.1.p1, OFUSG16832.1.p1	XENTR06015
OG0000219	OFUSG21125.1.p1, OFUSG21142.1.p1	XENTR04422, XENTR04421
OG0000221	OFUSG10844.1.p1, OFUSG10678.1.p1, OFUSG10678.2.p1	XENTR04171, XENTR10605, XENTR06942
OG0000221	OFUSG07107.3.p1, OFUSG07107.2.p1, OFUSG07107.1.p1	XENTR10392, XENTR01755, XENTR16885
OG0000222	OFUSG07845.3.p1, OFUSG07845.2.p1, OFUSG07845.1.p1, OFUSG26535.1.p1, OFUSG26532.1.p1	XENTR18094, XENTR09636, XENTR09635
OG0000223	OFUSG05933.1.p1, OFUSG05933.2.p1	XENTR11321, XENTR09534, XENTR11407, XENTR03468, XENTR08925
OG0000225	OFUSG18793.3.p1, OFUSG18793.2.p1, OFUSG18793.1.p1, OFUSG15666.1.p1, OFUSG21902.1.p1	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000226	OFUSG12589.1.p1	XENTR11864
OG0000227	OFUSG16437.1.p1	XENTR13632
OG0000227	OFUSG20133.1.p1	XENTR15725, XENTR05302, XENTR05301
OG0000227	OFUSG07297.1.p1, OFUSG15888.1.p1	XENTR00522, XENTR04987
OG0000228	OFUSG22169.1.p1, OFUSG15698.1.p1	XENTR07707, XENTR15692
OG0000229	OFUSG01001.1.p1, OFUSG18593.1.p1, OFUSG24785.1.p1	XENTR02900, XENTR07694
OG0000230	OFUSG21412.1.p1, OFUSG21412.2.p1	XENTR08030, XENTR08029
OG0000231	OFUSG00726.1.p1, OFUSG07783.1.p1, OFUSG03303.1.p1	XENTR12600, XENTR00418, XENTR03456, XENTR16995
OG0000231	OFUSG20246.1.p1	XENTR00474, XENTR12545
OG0000233	OFUSG08337.2.p1, OFUSG08337.1.p1, OFUSG23199.1.p1	XENTR14531
OG0000234	OFUSG01567.2.p1, OFUSG01567.1.p1, OFUSG01567.5.p1, OFUSG01567.3.p1, OFUSG01567.4.p1	XENTR00774, XENTR10873
OG0000235	OFUSG09415.1.p1, OFUSG07323.1.p1, OFUSG15164.1.p1, OFUSG15163.1.p1	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161, XENTR08759
OG0000236	OFUSG25465.1.p1	XENTR04703
OG0000236	OFUSG19668.1.p1, OFUSG09593.1.p1, OFUSG06480.1.p1, OFUSG19130.1.p1, OFUSG19129.1.p1, OFUSG03927.1.p1, OFUSG08249.1.p1, OFUSG23941.1.p1, OFUSG20900.1.p1, OFUSG21384.1.p1, OFUSG01717.1.p1, OFUSG12711.1.p1, OFUSG04282.1.p1, OFUSG03811.1.p1, OFUSG07491.1.p1, OFUSG12402.1.p1, OFUSG16206.1.p1	XENTR08003
OG0000238	OFUSG10164.1.p1	XENTR01828
OG0000238	OFUSG20653.1.p1, OFUSG20654.1.p1, OFUSG20654.3.p1, OFUSG20654.2.p1, OFUSG20655.1.p1	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205, XENTR15099, XENTR08204
OG0000238	OFUSG04116.1.p1	XENTR05204
OG0000239	OFUSG11213.1.p1, OFUSG11213.2.p1	XENTR09596
OG0000239	OFUSG16306.2.p1, OFUSG16306.1.p1	XENTR06920, XENTR03351
OG0000242	OFUSG00360.1.p1	XENTR11501
OG0000242	OFUSG06127.1.p1	XENTR19139, XENTR02853
OG0000242	OFUSG01194.1.p1	XENTR01304
