Orthogroup	OWEFU	APOSJ_ok
OG0001205	OFUSG03656.1.p1	APOSJ_27795, APOSJ_27794
OG0001207	OFUSG26036.1.p1	APOSJ_02461
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	APOSJ_04816
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832
OG0001209	OFUSG16185.1.p1	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874
OG0001210	OFUSG21803.1.p1	APOSJ_37932
OG0001210	OFUSG16955.1.p1	APOSJ_23203, APOSJ_23202
OG0001211	OFUSG26423.1.p1	APOSJ_18069, APOSJ_18071
OG0001213	OFUSG05564.1.p1	APOSJ_24043
OG0001213	OFUSG24083.1.p1	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397
OG0001215	OFUSG23468.1.p1	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312
OG0001216	OFUSG24041.1.p1	APOSJ_27698, APOSJ_57845
OG0001216	OFUSG05379.1.p1	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	APOSJ_49876, APOSJ_49877
OG0001218	OFUSG23686.1.p1	APOSJ_12838, APOSJ_12839, APOSJ_12837
OG0001219	OFUSG21415.1.p1	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184
OG0001220	OFUSG14871.1.p1	APOSJ_49207, APOSJ_49206, APOSJ_30068
OG0001220	OFUSG14154.1.p1	APOSJ_26636, APOSJ_26635
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	APOSJ_23575
OG0001222	OFUSG24279.1.p1, OFUSG24279.2.p1, OFUSG25226.1.p1, OFUSG07727.1.p1, OFUSG00477.1.p1	APOSJ_30309, APOSJ_59446
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063
OG0001225	OFUSG04589.1.p1	APOSJ_26355, APOSJ_26353, APOSJ_26354
OG0001227	OFUSG00654.1.p1	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276, APOSJ_53195, APOSJ_53194
OG0001230	OFUSG21086.1.p1	APOSJ_03240, APOSJ_03235
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638
OG0001232	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776
OG0001234	OFUSG05267.1.p1	APOSJ_53744, APOSJ_64981, APOSJ_01119, APOSJ_64982, APOSJ_23879, APOSJ_35714, APOSJ_25662, APOSJ_35713
OG0001236	OFUSG21425.1.p1	APOSJ_47426
OG0001237	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1	APOSJ_49562
OG0001238	OFUSG19388.1.p1	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112
OG0001240	OFUSG20659.1.p1	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	APOSJ_31880, APOSJ_31879
OG0001241	OFUSG14006.1.p1	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705
OG0001242	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1	APOSJ_52730, APOSJ_52729
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723
OG0001245	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	APOSJ_24401, APOSJ_46726
OG0001248	OFUSG23624.1.p1	APOSJ_01452
OG0001249	OFUSG17354.1.p1	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	APOSJ_45773, APOSJ_45772
OG0001251	OFUSG04849.1.p1	APOSJ_26930, APOSJ_53060
OG0001252	OFUSG16975.2.p1, OFUSG16975.1.p1	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276
OG0001253	OFUSG06702.1.p1	APOSJ_63481
OG0001254	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857
OG0001261	OFUSG02179.1.p1	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064
OG0001262	OFUSG07691.1.p1	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302
OG0001263	OFUSG11029.2.p1, OFUSG11029.1.p1	APOSJ_26053, APOSJ_26052
OG0001263	OFUSG09274.1.p1	APOSJ_27866, APOSJ_27867
OG0001264	OFUSG23132.1.p1	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940
OG0001265	OFUSG13131.2.p1, OFUSG13131.1.p1	APOSJ_62640, APOSJ_34225, APOSJ_06677, APOSJ_19368, APOSJ_03053, APOSJ_29269, APOSJ_40786
OG0001266	OFUSG06980.1.p1	APOSJ_21749
OG0001266	OFUSG16970.1.p1	APOSJ_03810
OG0001267	OFUSG03362.1.p1	APOSJ_24539
OG0001267	OFUSG22343.1.p1	APOSJ_40387, APOSJ_40388
OG0001268	OFUSG09833.1.p1	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629
OG0001268	OFUSG06589.1.p1, OFUSG06589.2.p1	APOSJ_31771
OG0001270	OFUSG18535.1.p1	APOSJ_00845, APOSJ_10264
OG0001270	OFUSG05149.1.p1	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322
OG0001272	OFUSG15558.2.p1, OFUSG15558.1.p1	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	APOSJ_07726, APOSJ_19500, APOSJ_19498
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501
OG0001275	OFUSG00064.2.p1, OFUSG00064.1.p1, OFUSG00064.4.p1, OFUSG00064.3.p1	APOSJ_13400, APOSJ_09147, APOSJ_09149, APOSJ_09442
OG0001275	OFUSG00065.1.p1	APOSJ_19016, APOSJ_19017, APOSJ_34874, APOSJ_13401, APOSJ_58719, APOSJ_13399, APOSJ_09151, APOSJ_09150, APOSJ_58720, APOSJ_09146, APOSJ_13397, APOSJ_13398, APOSJ_13402, APOSJ_09148
OG0001275	OFUSG00063.1.p1	APOSJ_40449, APOSJ_40448, APOSJ_40447, APOSJ_40446, APOSJ_40445, APOSJ_40443, APOSJ_64594, APOSJ_40444
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031
OG0001278	OFUSG21422.1.p1	APOSJ_45303, APOSJ_16356
OG0001279	OFUSG11783.1.p1	APOSJ_00366, APOSJ_00367
OG0001280	OFUSG08879.1.p1	APOSJ_38817, APOSJ_38818, APOSJ_38816
OG0001281	OFUSG11373.1.p1	APOSJ_13341, APOSJ_38314, APOSJ_13340, APOSJ_13334
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919
OG0001284	OFUSG16498.1.p1	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124
OG0001285	OFUSG19139.1.p1	APOSJ_63111, APOSJ_45967, APOSJ_27842, APOSJ_25207
OG0001286	OFUSG08045.2.p1, OFUSG08045.1.p1	APOSJ_21405
OG0001287	OFUSG02471.1.p1	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177
OG0001289	OFUSG25018.2.p1, OFUSG25018.1.p1	APOSJ_41541, APOSJ_41542, APOSJ_41540, APOSJ_03194, APOSJ_44935, APOSJ_44941, APOSJ_15301, APOSJ_44937, APOSJ_44938, APOSJ_15303, APOSJ_15302, APOSJ_15304, APOSJ_44939, APOSJ_30466, APOSJ_44936, APOSJ_44940
OG0001291	OFUSG10221.1.p1	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516
OG0001292	OFUSG16670.1.p1	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424
OG0001293	OFUSG22587.1.p1	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	APOSJ_42068, APOSJ_42067
OG0001296	OFUSG22042.1.p1	APOSJ_05820
OG0001297	OFUSG07798.1.p1	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	APOSJ_00778
OG0001301	OFUSG03090.1.p1	APOSJ_57819, APOSJ_08890, APOSJ_46158, APOSJ_03439, APOSJ_16839, APOSJ_21565, APOSJ_49754, APOSJ_49409, APOSJ_45058, APOSJ_40461, APOSJ_18978
OG0001302	OFUSG26569.1.p1	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024
OG0001302	OFUSG15207.1.p1	APOSJ_52700, APOSJ_52698, APOSJ_52702, APOSJ_52697
OG0001304	OFUSG05114.1.p1	APOSJ_49344
OG0001305	OFUSG08198.1.p1	APOSJ_09587, APOSJ_09588
OG0001306	OFUSG23546.1.p1	APOSJ_58894
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	APOSJ_11291
OG0001308	OFUSG10535.1.p1	APOSJ_62820, APOSJ_49337, APOSJ_62822
OG0001309	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183
OG0001310	OFUSG11461.1.p1	APOSJ_62169
OG0001310	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1	APOSJ_54029, APOSJ_54028
OG0001311	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1	APOSJ_36807
OG0001311	OFUSG15938.2.p1, OFUSG15938.1.p1	APOSJ_22226, APOSJ_22227, APOSJ_48297
OG0001312	OFUSG17940.1.p1	APOSJ_41375
OG0001313	OFUSG00097.1.p1, OFUSG00029.1.p1	APOSJ_33906, APOSJ_33908
OG0001314	OFUSG25481.1.p1, OFUSG26729.1.p1, OFUSG26729.2.p1	APOSJ_54961, APOSJ_47823, APOSJ_47820, APOSJ_47819, APOSJ_47822, APOSJ_42832, APOSJ_04121
OG0001315	OFUSG10828.1.p1	APOSJ_51469, APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709
OG0001316	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1	APOSJ_37278, APOSJ_37279, APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602
OG0001317	OFUSG06662.2.p1, OFUSG06662.1.p1	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884
OG0001318	OFUSG00323.1.p1	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107
OG0001318	OFUSG00343.1.p1	APOSJ_58195, APOSJ_58196, APOSJ_25774
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	APOSJ_49796
OG0001320	OFUSG23083.1.p1	APOSJ_57053, APOSJ_18022
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	APOSJ_18945
OG0001321	OFUSG16548.1.p1	APOSJ_00883, APOSJ_05483, APOSJ_00884
OG0001322	OFUSG07154.2.p1, OFUSG07154.1.p1	APOSJ_17574, APOSJ_34586
OG0001322	OFUSG11624.1.p1	APOSJ_25010, APOSJ_25009
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	APOSJ_62064
OG0001324	OFUSG16607.1.p1	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563
OG0001325	OFUSG10884.1.p1	APOSJ_07903, APOSJ_07905
OG0001326	OFUSG19214.1.p1	APOSJ_44084, APOSJ_48298
OG0001327	OFUSG12772.1.p1	APOSJ_43125
OG0001327	OFUSG06432.1.p1	APOSJ_32560, APOSJ_15638
OG0001328	OFUSG01967.1.p1, OFUSG01966.2.p1, OFUSG01966.1.p1, OFUSG21221.1.p1, OFUSG06755.1.p1	APOSJ_09302, APOSJ_09297, APOSJ_52598, APOSJ_09296, APOSJ_52596, APOSJ_59045, APOSJ_59781, APOSJ_52600, APOSJ_59046, APOSJ_52599, APOSJ_01427, APOSJ_09295, APOSJ_09298, APOSJ_09299, APOSJ_11661, APOSJ_32443, APOSJ_52597, APOSJ_59043, APOSJ_59044, APOSJ_59047, APOSJ_09301
OG0001329	OFUSG19399.1.p1, OFUSG06594.1.p1	APOSJ_53471, APOSJ_53474, APOSJ_53473
OG0001330	OFUSG15141.1.p1	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344
OG0001331	OFUSG06502.1.p1	APOSJ_64248, APOSJ_56897, APOSJ_19276, APOSJ_64250, APOSJ_19283, APOSJ_19279, APOSJ_25098, APOSJ_19280, APOSJ_64249, APOSJ_64244, APOSJ_19284, APOSJ_25100, APOSJ_64247, APOSJ_64246, APOSJ_19281, APOSJ_19278, APOSJ_06702, APOSJ_26972, APOSJ_19282, APOSJ_25099, APOSJ_64245, APOSJ_64251, APOSJ_19275
OG0001332	OFUSG17350.1.p1	APOSJ_62303, APOSJ_62304, APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904
OG0001335	OFUSG19960.1.p1	APOSJ_37030
OG0001337	OFUSG20188.1.p1	APOSJ_29722
OG0001337	OFUSG21230.1.p1	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711
OG0001339	OFUSG21367.1.p1, OFUSG21369.1.p1	APOSJ_03486
OG0001341	OFUSG06041.1.p1	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213
OG0001344	OFUSG10181.1.p1	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448
OG0001345	OFUSG06158.1.p1	APOSJ_27585, APOSJ_27586, APOSJ_27587
OG0001348	OFUSG14452.1.p1, OFUSG14452.2.p1	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921
OG0001351	OFUSG24770.1.p1	APOSJ_64597, APOSJ_60152
OG0001352	OFUSG21804.1.p1, OFUSG10126.1.p1	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107
OG0001353	OFUSG21880.1.p1	APOSJ_23313, APOSJ_14345
OG0001353	OFUSG17569.1.p1	APOSJ_02273
OG0001354	OFUSG21208.1.p1	APOSJ_12562, APOSJ_13772
OG0001355	OFUSG06812.1.p1	APOSJ_04974, APOSJ_04973
OG0001356	OFUSG05861.1.p1, OFUSG19759.1.p1	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191
OG0001358	OFUSG00575.1.p1	APOSJ_05394
OG0001359	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1	APOSJ_20250, APOSJ_20249
OG0001360	OFUSG10269.1.p1, OFUSG08616.1.p1	APOSJ_39667, APOSJ_39668, APOSJ_15814, APOSJ_39670, APOSJ_39672, APOSJ_39669, APOSJ_39671, APOSJ_23083, APOSJ_39673, APOSJ_31003, APOSJ_31005, APOSJ_31004, APOSJ_31001
OG0001362	OFUSG10756.1.p1	APOSJ_21174
OG0001363	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1	APOSJ_18304
OG0001366	OFUSG24531.1.p1, OFUSG24531.2.p1	APOSJ_15729
OG0001366	OFUSG24530.1.p1, OFUSG24526.1.p1	APOSJ_15542, APOSJ_15543, APOSJ_15544
OG0001367	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1	APOSJ_43134, APOSJ_64574
OG0001368	OFUSG15592.1.p1, OFUSG15601.1.p1, OFUSG14872.1.p1, OFUSG23238.1.p1, OFUSG13017.1.p1, OFUSG03573.1.p1, OFUSG11560.1.p1	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662
OG0001369	OFUSG19058.2.p1, OFUSG19058.1.p1, OFUSG19058.3.p1	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112
OG0001370	OFUSG26505.1.p1	APOSJ_23259
OG0001370	OFUSG07390.1.p1	APOSJ_51380
OG0001371	OFUSG17879.1.p1	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667
OG0001372	OFUSG17365.1.p1	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682
OG0001372	OFUSG20231.1.p1	APOSJ_58194
OG0001373	OFUSG10557.1.p1	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552
OG0001374	OFUSG04562.1.p1	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946
OG0001375	OFUSG07343.1.p1	APOSJ_32605
OG0001375	OFUSG17328.1.p1	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919
OG0001376	OFUSG09428.1.p1	APOSJ_40424, APOSJ_40425
OG0001377	OFUSG05993.5.p1, OFUSG05993.1.p1, OFUSG05993.4.p1, OFUSG05993.3.p1, OFUSG05993.2.p1	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774
OG0001378	OFUSG06638.1.p1	APOSJ_23820, APOSJ_23821, APOSJ_18962
OG0001379	OFUSG25798.1.p1	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391
OG0001380	OFUSG02941.1.p1	APOSJ_31089
OG0001381	OFUSG08848.1.p1	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948
OG0001382	OFUSG07337.1.p1, OFUSG07337.3.p1, OFUSG07337.2.p1	APOSJ_38348, APOSJ_38346, APOSJ_38347, APOSJ_38349, APOSJ_38344, APOSJ_38345
OG0001383	OFUSG08386.1.p1, OFUSG08386.2.p1	APOSJ_33339, APOSJ_23887, APOSJ_51980, APOSJ_51857, APOSJ_14897, APOSJ_51364, APOSJ_51363, APOSJ_51365, APOSJ_19442, APOSJ_23890, APOSJ_51833, APOSJ_23886, APOSJ_23889, APOSJ_23891, APOSJ_23888, APOSJ_51123
OG0001384	OFUSG25874.1.p1, OFUSG25878.1.p1	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144
OG0001384	OFUSG25872.1.p1	APOSJ_20363, APOSJ_23942
OG0001386	OFUSG04435.2.p1, OFUSG04435.1.p1	APOSJ_12830, APOSJ_12824, APOSJ_12831, APOSJ_12829
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	APOSJ_21023
OG0001394	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	APOSJ_19595
OG0001397	OFUSG18946.1.p1	APOSJ_08999, APOSJ_08998
OG0001397	OFUSG05696.1.p1	APOSJ_58982, APOSJ_58981
OG0001398	OFUSG08385.2.p1, OFUSG08385.1.p1	APOSJ_32307
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	APOSJ_50593, APOSJ_50594
OG0001400	OFUSG16752.1.p1	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400
OG0001401	OFUSG14256.1.p1	APOSJ_41226, APOSJ_57926, APOSJ_41227
OG0001402	OFUSG15266.1.p1	APOSJ_05185, APOSJ_05184
OG0001403	OFUSG22106.1.p1, OFUSG22108.1.p1, OFUSG22105.1.p1	APOSJ_33027
OG0001403	OFUSG13041.1.p1, OFUSG13041.4.p1, OFUSG13041.2.p1, OFUSG13041.3.p1, OFUSG01446.1.p1	APOSJ_34083, APOSJ_34085, APOSJ_34082
OG0001404	OFUSG10243.1.p1	APOSJ_25093
OG0001404	OFUSG13591.1.p1	APOSJ_38973
OG0001405	OFUSG08687.1.p1	APOSJ_13259
OG0001406	OFUSG26862.2.p1, OFUSG26862.1.p1	APOSJ_01575
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	APOSJ_62183, APOSJ_62674
OG0001409	OFUSG08545.1.p1	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410
OG0001410	OFUSG03571.1.p1	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758
OG0001410	OFUSG05214.1.p1	APOSJ_04633
OG0001411	OFUSG03508.1.p1	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499
